%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1737472023246555200,75,1737472023246555200,map,-0.01766585159982962,0.0023484633142140296,0.0,0.0,0.0,0.0034666167641625315,0.9999939912660528
1737472023257155700,76,1737472023257155700,map,-0.01766585159982962,0.0023484633142140296,0.0,0.0,0.0,0.0034666167641625315,0.9999939912660528
1737472023267471500,77,1737472023267471500,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023278070300,78,1737472023278070300,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023288362100,79,1737472023288362100,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023298708500,80,1737472023298708500,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023309218800,81,1737472023309218800,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023319678000,82,1737472023319678000,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023330172300,83,1737472023330172300,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023340400200,84,1737472023340400200,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023350917300,85,1737472023350917300,map,-0.018341074219604396,0.002746164055537641,0.0,0.0,0.0,0.0030597380579001484,0.9999953189905526
1737472023361753200,86,1737472023361753200,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023371842600,87,1737472023371842600,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023382109600,88,1737472023382109600,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023392239500,89,1737472023392239500,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023402923000,90,1737472023402923000,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023413531500,91,1737472023413531500,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023424104100,92,1737472023424104100,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023434754600,93,1737472023434754600,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023445351600,94,1737472023445351600,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023455567400,95,1737472023455567400,map,-0.02205263886452729,0.0026683302065869854,0.0,0.0,0.0,0.004643568997710732,0.9999892185753622
1737472023465826900,96,1737472023465826900,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023476202600,97,1737472023476202600,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023486410200,98,1737472023486410200,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023496570700,99,1737472023496570700,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023506984900,100,1737472023506984900,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023517400300,101,1737472023517400300,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023527783200,102,1737472023527783200,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023538109700,103,1737472023538109700,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023548785200,104,1737472023548785200,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023559051500,105,1737472023559051500,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023569517800,106,1737472023569517800,map,-0.021485401637165245,0.0022606998225908857,0.0,0.0,0.0,0.0024380180063588667,0.999997028029684
1737472023579780400,107,1737472023579780400,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023590204800,108,1737472023590204800,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023600584500,109,1737472023600584500,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023611238200,110,1737472023611238200,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023621702500,111,1737472023621702500,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023632430600,112,1737472023632430600,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023642996700,113,1737472023642996700,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023653751100,114,1737472023653751100,map,-0.02034098117089513,0.002612584729618846,0.0,0.0,0.0,0.006099125163997736,0.99998140016314
1737472023664244900,115,1737472023664244900,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023675010500,116,1737472023675010500,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023685371100,117,1737472023685371100,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023695455200,118,1737472023695455200,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023705718700,119,1737472023705718700,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023715983200,120,1737472023715983200,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023726283300,121,1737472023726283300,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023736568900,122,1737472023736568900,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023746720900,123,1737472023746720900,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023757024500,124,1737472023757024500,map,-0.021336414980357165,0.0022613557701589566,0.0,0.0,0.0,0.008593385222107487,0.9999630761835282
1737472023767443500,125,1737472023767443500,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023777760600,126,1737472023777760600,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023788335800,127,1737472023788335800,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023798646800,128,1737472023798646800,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023808963600,129,1737472023808963600,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023819974800,130,1737472023819974800,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023830155900,131,1737472023830155900,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023840217100,132,1737472023840217100,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023850907900,133,1737472023850907900,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023861151100,134,1737472023861151100,map,-0.024496312465020712,0.0026702635515842986,0.0,0.0,0.0,0.002405904419227572,0.9999971058077747
1737472023871295400,135,1737472023871295400,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023881486500,136,1737472023881486500,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023891583300,137,1737472023891583300,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023901978900,138,1737472023901978900,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023912452400,139,1737472023912452400,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023923011000,140,1737472023923011000,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023933136400,141,1737472023933136400,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023943632300,142,1737472023943632300,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023953843600,143,1737472023953843600,map,-0.022127567110343443,0.0006129272023646862,0.0,0.0,0.0,0.0009497281022834803,0.9999995490081642
1737472023964174300,144,1737472023964174300,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472023974321800,145,1737472023974321800,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472023984749800,146,1737472023984749800,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472023994965300,147,1737472023994965300,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472024005456000,148,1737472024005456000,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472024015551900,149,1737472024015551900,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472024025804300,150,1737472024025804300,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472024035934400,151,1737472024035934400,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472024047223800,152,1737472024047223800,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472024057366500,153,1737472024057366500,map,-0.0231778329027232,0.002761358715148227,0.0,0.0,0.0,0.004767820681134613,0.9999886338783819
1737472024067492100,154,1737472024067492100,map,-0.020706304710440947,0.0027342278674289586,0.0,0.0,0.0,0.0032580402283691368,0.9999946925728508
1737472024077901400,155,1737472024077901400,map,-0.020706304710440947,0.0027342278674289586,0.0,0.0,0.0,0.0032580402283691368,0.9999946925728508
1737472024088502500,156,1737472024088502500,map,-0.020749354754170047,0.0027339408898078114,0.0,0.0,0.0,0.0032580402283691368,0.9999946925728508
1737472024098827900,157,1737472024098827900,map,-0.020752795457387063,0.002733917953598257,0.0,0.0,0.0,0.0032528790860968894,0.9999947093748303
1737472024108985300,158,1737472024108985300,map,-0.020756180178449348,0.0027338953905735874,0.0,0.0,0.0,0.0032478019183949953,0.9999947258774412
1737472024119643500,159,1737472024119643500,map,-0.02075973177964907,0.0027338717151025476,0.0,0.0,0.0,0.003242474426151451,0.9999947431659807
1737472024130190900,160,1737472024130190900,map,-0.02076324645928484,0.002733848285755825,0.0,0.0,0.0,0.0032372023171034696,0.9999947602468516
1737472024140420700,161,1737472024140420700,map,-0.020751553448371835,0.002733928497620736,0.0,0.0,0.0,0.00323208896006328,0.9999947767868361
1737472024150857800,162,1737472024150857800,map,-0.02075416107305557,0.002733911245336204,0.0,0.0,0.0,0.0032281774577427144,0.9999947894215756
1737472024161062600,163,1737472024161062600,map,-0.02075671065947062,0.002733894377038191,0.0,0.0,0.0,0.003224353014230693,0.999994801760309
1737472024171448400,164,1737472024171448400,map,-0.02370785948433892,0.0024555832372445386,0.0,0.0,0.0,0.0021977173788009247,0.9999975850162455
1737472024182084100,165,1737472024182084100,map,-0.023710516727619983,0.0024555656566788075,0.0,0.0,0.0,0.0021937314361561862,0.9999975937682981
1737472024192428800,166,1737472024192428800,map,-0.023724196223793636,0.002455567550731507,0.0,0.0,0.0,0.0021898545515851024,0.9999976022656469
1737472024202927200,167,1737472024202927200,map,-0.02372769478271144,0.0024555516961030184,0.0,0.0,0.0,0.0021846066717472923,0.9999976137439978
1737472024213413800,168,1737472024213413800,map,-0.023731189409316206,0.002455535859294827,0.0,0.0,0.0,0.002179364690365582,0.9999976251819533
1737472024223553000,169,1737472024223553000,map,-0.02373456826595907,0.0024555205471282903,0.0,0.0,0.0,0.0021742963652437493,0.9999976362148643
1737472024234210000,170,1737472024234210000,map,-0.02373811967783012,0.002455504452982915,0.0,0.0,0.0,0.0021689692051686214,0.9999976477835271
1737472024244984500,171,1737472024244984500,map,-0.023726249147453228,0.002455560565805386,0.0,0.0,0.0,0.0021635833098044197,0.9999976594508917
1737472024255403900,172,1737472024255403900,map,-0.023728853319312817,0.0024555488944920352,0.0,0.0,0.0,0.0021596770218157133,0.9999976678948613
1737472024266288400,173,1737472024266288400,map,-0.02524944751799252,0.0032251272989406994,0.0,0.0,0.0,0.0009982123247888872,0.9999995017859532
1737472024276608700,174,1737472024276608700,map,-0.025252026921301976,0.0032251157386344272,0.0,0.0,0.0,0.0009943431827932315,0.9999995056406953
1737472024286705000,175,1737472024286705000,map,-0.025254550339190333,0.003225104429242237,0.0,0.0,0.0,0.0009905580197185713,0.9999995093972844
1737472024296820600,176,1737472024296820600,map,-0.025222702457550664,0.003225247164294383,0.0,0.0,0.0,0.0009867656209445919,0.9999995131466862
1737472024307192700,177,1737472024307192700,map,-0.025222702457550664,0.003225247164294383,0.0,0.0,0.0,0.0009867656209445919,0.9999995131466862
1737472024317526300,178,1737472024317526300,map,-0.025222702457550664,0.003225247164294383,0.0,0.0,0.0,0.0009867656209445919,0.9999995131466862
1737472024327936600,179,1737472024327936600,map,-0.025222702457550664,0.003225247164294383,0.0,0.0,0.0,0.0009867656209445919,0.9999995131466862
1737472024338131500,180,1737472024338131500,map,-0.025222702457550664,0.003225247164294383,0.0,0.0,0.0,0.0009867656209445919,0.9999995131466862
1737472024348567200,181,1737472024348567200,map,-0.025222702457550664,0.003225247164294383,0.0,0.0,0.0,0.0009867656209445919,0.9999995131466862
1737472024358994200,182,1737472024358994200,map,-0.025222702457550664,0.003225247164294383,0.0,0.0,0.0,0.0009867656209445919,0.9999995131466862
1737472024369447600,183,1737472024369447600,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024379716800,184,1737472024379716800,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024389962500,185,1737472024389962500,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024400031400,186,1737472024400031400,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024410726200,187,1737472024410726200,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024421355300,188,1737472024421355300,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024431418200,189,1737472024431418200,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024441694600,190,1737472024441694600,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024451809300,191,1737472024451809300,map,-0.024447629318485185,0.0034490803738196837,0.0,0.0,0.0,0.0056015730266084016,0.9999843110667425
1737472024462083600,192,1737472024462083600,map,-0.022552153654258857,0.0029528424865151734,0.0,0.0,0.0,0.0030824565079284466,0.9999952492196534
1737472024473676500,193,1737472024473676500,map,-0.022552153654258857,0.0029528424865151734,0.0,0.0,0.0,0.0030824565079284466,0.9999952492196534
1737472024483860400,194,1737472024483860400,map,-0.022552153654258857,0.0029528424865151734,0.0,0.0,0.0,0.0030824565079284466,0.9999952492196534
1737472024494255100,195,1737472024494255100,map,-0.022552153654258857,0.0029528424865151734,0.0,0.0,0.0,0.0030824565079284466,0.9999952492196534
1737472024504874100,196,1737472024504874100,map,-0.022552153654258857,0.0029528424865151734,0.0,0.0,0.0,0.0030824565079284466,0.9999952492196534
