%time,field.x,field.y,field.z
1737472023022759857,-0.026403736328576108,-0.9996513605792227,0.0
1737472023033301960,-0.026403736328576108,-0.9996513605792227,0.0
1737472023033301960,-0.026403736328576108,-0.9996513605792227,0.0
1737472023043931544,-0.026403736328576108,-0.9996513605792227,0.0
1737472023043931544,-0.026403736328576108,-0.9996513605792227,0.0
1737472023054417313,-0.026403736328576108,-0.9996513605792227,0.0
1737472023054417313,-0.026403736328576108,-0.9996513605792227,0.0
1737472023065525769,-0.01772103818491437,-0.9998429700736255,0.0
1737472023065525769,-0.01772103818491437,-0.9998429700736255,0.0
1737472023075686050,-0.01772103818491437,-0.9998429700736255,0.0
1737472023075686050,-0.01772103818491437,-0.9998429700736255,0.0
1737472023085778794,-0.01772103818491437,-0.9998429700736255,0.0
1737472023085778794,-0.01772103818491437,-0.9998429700736255,0.0
1737472023096073073,-0.01772103818491437,-0.9998429700736255,0.0
1737472023096073073,-0.01772103818491437,-0.9998429700736255,0.0
1737472023106297342,-0.01772103818491437,-0.9998429700736255,0.0
1737472023106297342,-0.01772103818491437,-0.9998429700736255,0.0
1737472023116740140,-0.01772103818491437,-0.9998429700736255,0.0
1737472023116740140,-0.01772103818491437,-0.9998429700736255,0.0
1737472023127368161,-0.01772103818491437,-0.9998429700736255,0.0
1737472023127368161,-0.01772103818491437,-0.9998429700736255,0.0
1737472023137493897,-0.01772103818491437,-0.9998429700736255,0.0
1737472023137493897,-0.01772103818491437,-0.9998429700736255,0.0
1737472023147778518,-0.01772103818491437,-0.9998429700736255,0.0
1737472023147778518,-0.01772103818491437,-0.9998429700736255,0.0
1737472023158018507,-0.01772103818491437,-0.9998429700736255,0.0
1737472023158018507,-0.01772103818491437,-0.9998429700736255,0.0
1737472023168316673,-0.01650713518750083,-0.9998637479616418,0.0
1737472023168316673,-0.01650713518750083,-0.9998637479616418,0.0
1737472023178747068,-0.01650713518750083,-0.9998637479616418,0.0
1737472023178747068,-0.01650713518750083,-0.9998637479616418,0.0
1737472023189447203,-0.01650713518750083,-0.9998637479616418,0.0
1737472023189447203,-0.01650713518750083,-0.9998637479616418,0.0
1737472023199692772,-0.01650713518750083,-0.9998637479616418,0.0
1737472023199692772,-0.01650713518750083,-0.9998637479616418,0.0
1737472023209964151,-0.01650713518750083,-0.9998637479616418,0.0
1737472023209964151,-0.01650713518750083,-0.9998637479616418,0.0
1737472023220448705,-0.01650713518750083,-0.9998637479616418,0.0
1737472023220448705,-0.01650713518750083,-0.9998637479616418,0.0
1737472023230624744,-0.01650713518750083,-0.9998637479616418,0.0
1737472023230624744,-0.01650713518750083,-0.9998637479616418,0.0
1737472023240794243,-0.01650713518750083,-0.9998637479616418,0.0
1737472023240794243,-0.01650713518750083,-0.9998637479616418,0.0
1737472023251299211,-0.01650713518750083,-0.9998637479616418,0.0
1737472023251299211,-0.01650713518750083,-0.9998637479616418,0.0
1737472023261879578,-0.017725711012741435,-0.9998428872423372,0.0
1737472023261879578,-0.017725711012741435,-0.9998428872423372,0.0
1737472023272133784,-0.017725711012741435,-0.9998428872423372,0.0
1737472023272133784,-0.017725711012741435,-0.9998428872423372,0.0
1737472023282288695,-0.017725711012741435,-0.9998428872423372,0.0
1737472023282288695,-0.017725711012741435,-0.9998428872423372,0.0
1737472023292521350,-0.017725711012741435,-0.9998428872423372,0.0
1737472023292521350,-0.017725711012741435,-0.9998428872423372,0.0
1737472023303530340,-0.017725711012741435,-0.9998428872423372,0.0
1737472023303530340,-0.017725711012741435,-0.9998428872423372,0.0
1737472023313776071,-0.017725711012741435,-0.9998428872423372,0.0
1737472023313776071,-0.017725711012741435,-0.9998428872423372,0.0
1737472023324072465,-0.017725711012741435,-0.9998428872423372,0.0
1737472023324072465,-0.017725711012741435,-0.9998428872423372,0.0
1737472023334163196,-0.017725711012741435,-0.9998428872423372,0.0
1737472023334163196,-0.017725711012741435,-0.9998428872423372,0.0
1737472023344256040,-0.017725711012741435,-0.9998428872423372,0.0
1737472023344256040,-0.017725711012741435,-0.9998428872423372,0.0
1737472023354348263,-0.017725711012741435,-0.9998428872423372,0.0
1737472023354348263,-0.017725711012741435,-0.9998428872423372,0.0
1737472023364894362,-0.02841429062606675,-0.9995962325300238,0.0
1737472023364894362,-0.02841429062606675,-0.9995962325300238,0.0
1737472023375393533,-0.02841429062606675,-0.9995962325300238,0.0
1737472023375393533,-0.02841429062606675,-0.9995962325300238,0.0
1737472023385826162,-0.02841429062606675,-0.9995962325300238,0.0
1737472023385826162,-0.02841429062606675,-0.9995962325300238,0.0
1737472023396019673,-0.02841429062606675,-0.9995962325300238,0.0
1737472023396019673,-0.02841429062606675,-0.9995962325300238,0.0
1737472023406467376,-0.02841429062606675,-0.9995962325300238,0.0
1737472023406467376,-0.02841429062606675,-0.9995962325300238,0.0
1737472023416855300,-0.02841429062606675,-0.9995962325300238,0.0
1737472023416855300,-0.02841429062606675,-0.9995962325300238,0.0
1737472023427148851,-0.02841429062606675,-0.9995962325300238,0.0
1737472023427148851,-0.02841429062606675,-0.9995962325300238,0.0
1737472023438089392,-0.02841429062606675,-0.9995962325300238,0.0
1737472023438089392,-0.02841429062606675,-0.9995962325300238,0.0
1737472023448596232,-0.02841429062606675,-0.9995962325300238,0.0
1737472023448596232,-0.02841429062606675,-0.9995962325300238,0.0
1737472023459081357,-0.02841429062606675,-0.9995962325300238,0.0
1737472023459081357,-0.02841429062606675,-0.9995962325300238,0.0
1737472023469198427,-0.029255991687352795,-0.9995719518625907,0.0
1737472023469198427,-0.029255991687352795,-0.9995719518625907,0.0
1737472023479777128,-0.029255991687352795,-0.9995719518625907,0.0
1737472023479777128,-0.029255991687352795,-0.9995719518625907,0.0
1737472023490333758,-0.029255991687352795,-0.9995719518625907,0.0
1737472023490333758,-0.029255991687352795,-0.9995719518625907,0.0
1737472023500656570,-0.029255991687352795,-0.9995719518625907,0.0
1737472023500656570,-0.029255991687352795,-0.9995719518625907,0.0
1737472023510864991,-0.029255991687352795,-0.9995719518625907,0.0
1737472023510864991,-0.029255991687352795,-0.9995719518625907,0.0
1737472023521102956,-0.029255991687352795,-0.9995719518625907,0.0
1737472023521102956,-0.029255991687352795,-0.9995719518625907,0.0
1737472023531334911,-0.029255991687352795,-0.9995719518625907,0.0
1737472023531334911,-0.029255991687352795,-0.9995719518625907,0.0
1737472023542115998,-0.029255991687352795,-0.9995719518625907,0.0
1737472023542115998,-0.029255991687352795,-0.9995719518625907,0.0
1737472023552645487,-0.029255991687352795,-0.9995719518625907,0.0
1737472023552645487,-0.029255991687352795,-0.9995719518625907,0.0
1737472023563020948,-0.028880669052644546,-0.999582866477348,0.0
1737472023563020948,-0.028880669052644546,-0.999582866477348,0.0
1737472023573594527,-0.028880669052644546,-0.999582866477348,0.0
1737472023573594527,-0.028880669052644546,-0.999582866477348,0.0
1737472023583796066,-0.028880669052644546,-0.999582866477348,0.0
1737472023583796066,-0.028880669052644546,-0.999582866477348,0.0
1737472023594067653,-0.028880669052644546,-0.999582866477348,0.0
1737472023594067653,-0.028880669052644546,-0.999582866477348,0.0
1737472023604276663,-0.028880669052644546,-0.999582866477348,0.0
1737472023604276663,-0.028880669052644546,-0.999582866477348,0.0
1737472023614680094,-0.028880669052644546,-0.999582866477348,0.0
1737472023614680094,-0.028880669052644546,-0.999582866477348,0.0
1737472023625149613,-0.028880669052644546,-0.999582866477348,0.0
1737472023625149613,-0.028880669052644546,-0.999582866477348,0.0
1737472023635395481,-0.028880669052644546,-0.999582866477348,0.0
1737472023635395481,-0.028880669052644546,-0.999582866477348,0.0
1737472023645976995,-0.028880669052644546,-0.999582866477348,0.0
1737472023645976995,-0.028880669052644546,-0.999582866477348,0.0
1737472023645976995,-0.028880669052644546,-0.999582866477348,0.0
1737472023645976995,-0.028880669052644546,-0.999582866477348,0.0
1737472023667103378,-0.018665004614309085,-0.9998257936274438,0.0
1737472023667103378,-0.018665004614309085,-0.9998257936274438,0.0
1737472023677456128,-0.018665004614309085,-0.9998257936274438,0.0
1737472023677456128,-0.018665004614309085,-0.9998257936274438,0.0
1737472023687604401,-0.018665004614309085,-0.9998257936274438,0.0
1737472023687604401,-0.018665004614309085,-0.9998257936274438,0.0
1737472023698115539,-0.018665004614309085,-0.9998257936274438,0.0
1737472023698115539,-0.018665004614309085,-0.9998257936274438,0.0
1737472023708407845,-0.018665004614309085,-0.9998257936274438,0.0
1737472023708407845,-0.018665004614309085,-0.9998257936274438,0.0
1737472023718880936,-0.018665004614309085,-0.9998257936274438,0.0
1737472023718880936,-0.018665004614309085,-0.9998257936274438,0.0
1737472023729319494,-0.018665004614309085,-0.9998257936274438,0.0
1737472023729319494,-0.018665004614309085,-0.9998257936274438,0.0
1737472023739522376,-0.018665004614309085,-0.9998257936274438,0.0
1737472023739522376,-0.018665004614309085,-0.9998257936274438,0.0
1737472023749784737,-0.018665004614309085,-0.9998257936274438,0.0
1737472023749784737,-0.018665004614309085,-0.9998257936274438,0.0
1737472023760220601,-0.018665004614309085,-0.9998257936274438,0.0
1737472023760220601,-0.018665004614309085,-0.9998257936274438,0.0
1737472023770593323,-0.024064779932721266,-0.9997104012496767,0.0
1737472023770593323,-0.024064779932721266,-0.9997104012496767,0.0
1737472023781437814,-0.024064779932721266,-0.9997104012496767,0.0
1737472023781437814,-0.024064779932721266,-0.9997104012496767,0.0
1737472023792608905,-0.024064779932721266,-0.9997104012496767,0.0
1737472023792608905,-0.024064779932721266,-0.9997104012496767,0.0
1737472023802843068,-0.024064779932721266,-0.9997104012496767,0.0
1737472023802843068,-0.024064779932721266,-0.9997104012496767,0.0
1737472023813087585,-0.024064779932721266,-0.9997104012496767,0.0
1737472023813087585,-0.024064779932721266,-0.9997104012496767,0.0
1737472023823719734,-0.024064779932721266,-0.9997104012496767,0.0
1737472023823719734,-0.024064779932721266,-0.9997104012496767,0.0
1737472023833962738,-0.024064779932721266,-0.9997104012496767,0.0
1737472023833962738,-0.024064779932721266,-0.9997104012496767,0.0
1737472023844607449,-0.024064779932721266,-0.9997104012496767,0.0
1737472023844607449,-0.024064779932721266,-0.9997104012496767,0.0
1737472023855087326,-0.024064779932721266,-0.9997104012496767,0.0
1737472023855087326,-0.024064779932721266,-0.9997104012496767,0.0
1737472023865484727,-0.031020768755776078,-0.9995187401473774,0.0
1737472023865484727,-0.031020768755776078,-0.9995187401473774,0.0
1737472023875663853,-0.031020768755776078,-0.9995187401473774,0.0
1737472023875663853,-0.031020768755776078,-0.9995187401473774,0.0
1737472023886238254,-0.031020768755776078,-0.9995187401473774,0.0
1737472023886238254,-0.031020768755776078,-0.9995187401473774,0.0
1737472023896701458,-0.031020768755776078,-0.9995187401473774,0.0
1737472023896701458,-0.031020768755776078,-0.9995187401473774,0.0
1737472023907202222,-0.031020768755776078,-0.9995187401473774,0.0
1737472023907202222,-0.031020768755776078,-0.9995187401473774,0.0
1737472023917461868,-0.031020768755776078,-0.9995187401473774,0.0
1737472023917461868,-0.031020768755776078,-0.9995187401473774,0.0
1737472023927727593,-0.031020768755776078,-0.9995187401473774,0.0
1737472023927727593,-0.031020768755776078,-0.9995187401473774,0.0
1737472023938241859,-0.031020768755776078,-0.9995187401473774,0.0
1737472023938241859,-0.031020768755776078,-0.9995187401473774,0.0
1737472023948620229,-0.031020768755776078,-0.9995187401473774,0.0
1737472023948620229,-0.031020768755776078,-0.9995187401473774,0.0
1737472023959156319,-0.031020768755776078,-0.9995187401473774,0.0
1737472023959156319,-0.031020768755776078,-0.9995187401473774,0.0
1737472023969671320,-0.03697648751544724,-0.9993161358504223,0.0
1737472023969671320,-0.03697648751544724,-0.9993161358504223,0.0
1737472023979860685,-0.03697648751544724,-0.9993161358504223,0.0
1737472023979860685,-0.03697648751544724,-0.9993161358504223,0.0
1737472023990265670,-0.03697648751544724,-0.9993161358504223,0.0
1737472023990265670,-0.03697648751544724,-0.9993161358504223,0.0
1737472024000561145,-0.03697648751544724,-0.9993161358504223,0.0
1737472024000561145,-0.03697648751544724,-0.9993161358504223,0.0
1737472024010941293,-0.03697648751544724,-0.9993161358504223,0.0
1737472024010941293,-0.03697648751544724,-0.9993161358504223,0.0
1737472024021188244,-0.03697648751544724,-0.9993161358504223,0.0
1737472024021188244,-0.03697648751544724,-0.9993161358504223,0.0
1737472024031465863,-0.03697648751544724,-0.9993161358504223,0.0
1737472024031465863,-0.03697648751544724,-0.9993161358504223,0.0
1737472024041597529,-0.03697648751544724,-0.9993161358504223,0.0
1737472024041597529,-0.03697648751544724,-0.9993161358504223,0.0
1737472024052245990,-0.03697648751544724,-0.9993161358504223,0.0
1737472024052245990,-0.03697648751544724,-0.9993161358504223,0.0
1737472024062703205,-0.025784569740465713,-0.9996675227110757,0.0
1737472024062703205,-0.025784569740465713,-0.9996675227110757,0.0
1737472024073323130,-0.025784569740465713,-0.9996675227110757,0.0
1737472024073323130,-0.025784569740465713,-0.9996675227110757,0.0
1737472024083764784,-0.025784569740465713,-0.9996675227110757,0.0
1737472024083764784,-0.025784569740465713,-0.9996675227110757,0.0
1737472024094343374,-0.025784569740465713,-0.9996675227110757,0.0
1737472024094343374,-0.025784569740465713,-0.9996675227110757,0.0
1737472024104554510,-0.025784569740465713,-0.9996675227110757,0.0
1737472024104554510,-0.025784569740465713,-0.9996675227110757,0.0
1737472024115217086,-0.025784569740465713,-0.9996675227110757,0.0
1737472024115217086,-0.025784569740465713,-0.9996675227110757,0.0
1737472024125517950,-0.025784569740465713,-0.9996675227110757,0.0
1737472024125517950,-0.025784569740465713,-0.9996675227110757,0.0
1737472024135728071,-0.025784569740465713,-0.9996675227110757,0.0
1737472024135728071,-0.025784569740465713,-0.9996675227110757,0.0
1737472024146175390,-0.025784569740465713,-0.9996675227110757,0.0
1737472024146175390,-0.025784569740465713,-0.9996675227110757,0.0
1737472024157556276,-0.025784569740465713,-0.9996675227110757,0.0
1737472024157556276,-0.025784569740465713,-0.9996675227110757,0.0
1737472024167951352,-0.028228194102534163,-0.9996015051297741,0.0
1737472024167951352,-0.028228194102534163,-0.9996015051297741,0.0
1737472024178215044,-0.028228194102534163,-0.9996015051297741,0.0
1737472024178215044,-0.028228194102534163,-0.9996015051297741,0.0
1737472024188823659,-0.028228194102534163,-0.9996015051297741,0.0
1737472024188823659,-0.028228194102534163,-0.9996015051297741,0.0
1737472024199387582,-0.028228194102534163,-0.9996015051297741,0.0
1737472024199387582,-0.028228194102534163,-0.9996015051297741,0.0
1737472024209625225,-0.028228194102534163,-0.9996015051297741,0.0
1737472024209625225,-0.028228194102534163,-0.9996015051297741,0.0
1737472024219725777,-0.028228194102534163,-0.9996015051297741,0.0
1737472024219725777,-0.028228194102534163,-0.9996015051297741,0.0
1737472024230212204,-0.028228194102534163,-0.9996015051297741,0.0
1737472024230212204,-0.028228194102534163,-0.9996015051297741,0.0
1737472024241714030,-0.028228194102534163,-0.9996015051297741,0.0
1737472024241714030,-0.028228194102534163,-0.9996015051297741,0.0
1737472024251964001,-0.028228194102534163,-0.9996015051297741,0.0
1737472024251964001,-0.028228194102534163,-0.9996015051297741,0.0
1737472024262466901,-0.033753850676282046,-0.9994301764328127,0.0
1737472024262466901,-0.033753850676282046,-0.9994301764328127,0.0
1737472024272872598,-0.033753850676282046,-0.9994301764328127,0.0
1737472024272872598,-0.033753850676282046,-0.9994301764328127,0.0
1737472024283314143,-0.033753850676282046,-0.9994301764328127,0.0
1737472024283314143,-0.033753850676282046,-0.9994301764328127,0.0
1737472024293610878,-0.033753850676282046,-0.9994301764328127,0.0
1737472024293610878,-0.033753850676282046,-0.9994301764328127,0.0
1737472024304306094,-0.033753850676282046,-0.9994301764328127,0.0
1737472024304306094,-0.033753850676282046,-0.9994301764328127,0.0
1737472024314772705,-0.033753850676282046,-0.9994301764328127,0.0
1737472024314772705,-0.033753850676282046,-0.9994301764328127,0.0
1737472024325583958,-0.033753850676282046,-0.9994301764328127,0.0
1737472024325583958,-0.033753850676282046,-0.9994301764328127,0.0
1737472024335939052,-0.033753850676282046,-0.9994301764328127,0.0
1737472024335939052,-0.033753850676282046,-0.9994301764328127,0.0
1737472024346134647,-0.033753850676282046,-0.9994301764328127,0.0
1737472024346134647,-0.033753850676282046,-0.9994301764328127,0.0
1737472024356385716,-0.033753850676282046,-0.9994301764328127,0.0
1737472024356385716,-0.033753850676282046,-0.9994301764328127,0.0
1737472024366565130,-0.0340739905942989,-0.9994193129837845,0.0
1737472024366565130,-0.0340739905942989,-0.9994193129837845,0.0
1737472024377187228,-0.0340739905942989,-0.9994193129837845,0.0
1737472024377187228,-0.0340739905942989,-0.9994193129837845,0.0
1737472024387787952,-0.0340739905942989,-0.9994193129837845,0.0
1737472024387787952,-0.0340739905942989,-0.9994193129837845,0.0
1737472024398304707,-0.0340739905942989,-0.9994193129837845,0.0
1737472024398304707,-0.0340739905942989,-0.9994193129837845,0.0
1737472024408484823,-0.0340739905942989,-0.9994193129837845,0.0
1737472024408484823,-0.0340739905942989,-0.9994193129837845,0.0
1737472024418963848,-0.0340739905942989,-0.9994193129837845,0.0
1737472024418963848,-0.0340739905942989,-0.9994193129837845,0.0
1737472024429507248,-0.0340739905942989,-0.9994193129837845,0.0
1737472024429507248,-0.0340739905942989,-0.9994193129837845,0.0
1737472024439731473,-0.0340739905942989,-0.9994193129837845,0.0
1737472024439731473,-0.0340739905942989,-0.9994193129837845,0.0
1737472024450179047,-0.0340739905942989,-0.9994193129837845,0.0
1737472024450179047,-0.0340739905942989,-0.9994193129837845,0.0
1737472024462231337,-0.0340739905942989,-0.9994193129837845,0.0
1737472024462231337,-0.0340739905942989,-0.9994193129837845,0.0
1737472024472880678,-0.03332951665690571,-0.9994444173236533,0.0
1737472024472880678,-0.03332951665690571,-0.9994444173236533,0.0
1737472024483130021,-0.03332951665690571,-0.9994444173236533,0.0
1737472024483130021,-0.03332951665690571,-0.9994444173236533,0.0
1737472024493485404,-0.03332951665690571,-0.9994444173236533,0.0
1737472024493485404,-0.03332951665690571,-0.9994444173236533,0.0
1737472024504106008,-0.03332951665690571,-0.9994444173236533,0.0
1737472024504106008,-0.03332951665690571,-0.9994444173236533,0.0
1737472024514527621,-0.03332951665690571,-0.9994444173236533,0.0
1737472024514527621,-0.03332951665690571,-0.9994444173236533,0.0
1737472024525622517,-0.03332951665690571,-0.9994444173236533,0.0
1737472024525622517,-0.03332951665690571,-0.9994444173236533,0.0
1737472024536389879,-0.03332951665690571,-0.9994444173236533,0.0
1737472024536389879,-0.03332951665690571,-0.9994444173236533,0.0
1737472024546628837,-0.03332951665690571,-0.9994444173236533,0.0
1737472024546628837,-0.03332951665690571,-0.9994444173236533,0.0
1737472024557009007,-0.03332951665690571,-0.9994444173236533,0.0
1737472024557009007,-0.03332951665690571,-0.9994444173236533,0.0
1737472024567560205,-0.03677974129115236,-0.9993233964190751,0.0
1737472024567560205,-0.03677974129115236,-0.9993233964190751,0.0
1737472024577960311,-0.03677974129115236,-0.9993233964190751,0.0
1737472024577960311,-0.03677974129115236,-0.9993233964190751,0.0
1737472024588407805,-0.03677974129115236,-0.9993233964190751,0.0
1737472024588407805,-0.03677974129115236,-0.9993233964190751,0.0
1737472024598683542,-0.03677974129115236,-0.9993233964190751,0.0
1737472024598683542,-0.03677974129115236,-0.9993233964190751,0.0
1737472024609168236,-0.03677974129115236,-0.9993233964190751,0.0
1737472024609168236,-0.03677974129115236,-0.9993233964190751,0.0
1737472024619461825,-0.03677974129115236,-0.9993233964190751,0.0
1737472024619461825,-0.03677974129115236,-0.9993233964190751,0.0
1737472024629911153,-0.03677974129115236,-0.9993233964190751,0.0
1737472024629911153,-0.03677974129115236,-0.9993233964190751,0.0
1737472024640225561,-0.03677974129115236,-0.9993233964190751,0.0
1737472024640225561,-0.03677974129115236,-0.9993233964190751,0.0
1737472024650660122,-0.03677974129115236,-0.9993233964190751,0.0
1737472024650660122,-0.03677974129115236,-0.9993233964190751,0.0
1737472024660710699,-0.03677974129115236,-0.9993233964190751,0.0
1737472024660710699,-0.03677974129115236,-0.9993233964190751,0.0
1737472024671182880,-0.036236993338935354,-0.999343224479835,0.0
1737472024671182880,-0.036236993338935354,-0.999343224479835,0.0
1737472024681694484,-0.036236993338935354,-0.999343224479835,0.0
1737472024681694484,-0.036236993338935354,-0.999343224479835,0.0
1737472024692587530,-0.036236993338935354,-0.999343224479835,0.0
1737472024692587530,-0.036236993338935354,-0.999343224479835,0.0
1737472024703143188,-0.036236993338935354,-0.999343224479835,0.0
1737472024703143188,-0.036236993338935354,-0.999343224479835,0.0
1737472024713561779,-0.036236993338935354,-0.999343224479835,0.0
1737472024713561779,-0.036236993338935354,-0.999343224479835,0.0
1737472024724232718,-0.036236993338935354,-0.999343224479835,0.0
1737472024724232718,-0.036236993338935354,-0.999343224479835,0.0
1737472024734426151,-0.036236993338935354,-0.999343224479835,0.0
1737472024734426151,-0.036236993338935354,-0.999343224479835,0.0
1737472024744817265,-0.036236993338935354,-0.999343224479835,0.0
1737472024744817265,-0.036236993338935354,-0.999343224479835,0.0
1737472024755115904,-0.036236993338935354,-0.999343224479835,0.0
