%time,field.data
1737472035250295590,1.0
1737472035260358918,1.0
1737472035260358918,1.0
1737472035270876906,1.0
1737472035270876906,1.0
1737472035281057752,1.0
1737472035281057752,1.0
1737472035291337226,1.0
1737472035291337226,1.0
1737472035301715575,1.0
1737472035301715575,1.0
1737472035311987332,1.0
1737472035311987332,1.0
1737472035322967730,1.0
1737472035322967730,1.0
1737472035333420377,1.0
1737472035333420377,1.0
1737472035344013714,1.0
1737472035344013714,1.0
1737472035354512244,1.0
1737472035354512244,1.0
1737472035364771850,1.0
1737472035364771850,1.0
1737472035375000629,1.0
1737472035375000629,1.0
1737472035385378803,1.0
1737472035385378803,1.0
1737472035395710996,1.0
1737472035395710996,1.0
1737472035406376498,1.0
1737472035406376498,1.0
1737472035417389302,1.0
1737472035417389302,1.0
1737472035428320113,1.0
1737472035428320113,1.0
1737472035438580640,1.0
1737472035438580640,1.0
1737472035449319398,1.0
1737472035449319398,1.0
1737472035459737109,1.0
1737472035459737109,1.0
1737472035470011523,1.0
1737472035470011523,1.0
1737472035480231663,1.0
1737472035480231663,1.0
1737472035490496278,1.0
1737472035490496278,1.0
1737472035500871309,1.0
1737472035500871309,1.0
1737472035511499121,1.0
1737472035511499121,1.0
1737472035522017117,1.0
1737472035522017117,1.0
1737472035532393290,1.0
1737472035532393290,1.0
1737472035544160647,1.0
1737472035544160647,1.0
1737472035554351093,1.0
1737472035554351093,1.0
1737472035564570714,1.0
1737472035564570714,1.0
1737472035575043837,1.0
1737472035575043837,1.0
1737472035585596218,1.0
1737472035585596218,1.0
1737472035595713408,1.0
1737472035595713408,1.0
1737472035605852429,1.0
1737472035605852429,1.0
1737472035616273244,1.0
1737472035616273244,1.0
1737472035626529103,1.0
1737472035626529103,1.0
1737472035637121830,1.0
1737472035637121830,1.0
1737472035647485324,1.0
1737472035647485324,1.0
1737472035657933114,1.0
1737472035657933114,1.0
1737472035668367897,1.0
1737472035668367897,1.0
1737472035678741150,1.0
1737472035678741150,1.0
1737472035689315623,1.0
1737472035689315623,1.0
1737472035699712214,1.0
1737472035699712214,1.0
1737472035709815060,1.0
1737472035709815060,1.0
1737472035720117045,1.0
1737472035720117045,1.0
1737472035730477449,1.0
1737472035730477449,1.0
1737472035741053743,1.0
1737472035741053743,1.0
1737472035751394801,1.0
1737472035751394801,1.0
1737472035763920051,1.0
1737472035763920051,1.0
1737472035774449850,1.0
1737472035774449850,1.0
1737472035785056621,1.0
1737472035785056621,1.0
1737472035795550986,1.0
1737472035795550986,1.0
1737472035805676341,1.0
1737472035805676341,1.0
1737472035816009272,1.0
1737472035816009272,1.0
1737472035826155182,1.0
1737472035826155182,1.0
1737472035836330676,1.0
1737472035836330676,1.0
1737472035846450820,1.0
1737472035846450820,1.0
1737472035857147500,1.0
1737472035857147500,1.0
1737472035867883375,1.0
1737472035867883375,1.0
1737472035878199781,1.0
1737472035878199781,1.0
1737472035888679040,1.0
1737472035888679040,1.0
1737472035899372706,1.0
1737472035899372706,1.0
1737472035909757335,1.0
1737472035909757335,1.0
1737472035920200937,1.0
1737472035920200937,1.0
1737472035930566671,1.0
1737472035930566671,1.0
1737472035943963559,1.0
1737472035943963559,1.0
1737472035954396557,1.0
1737472035954396557,1.0
1737472035965646579,1.0
1737472035965646579,1.0
1737472035976269471,1.0
1737472035976269471,1.0
1737472035986464236,1.0
1737472035986464236,1.0
1737472035996932109,1.0
1737472035996932109,1.0
1737472036007359739,1.0
1737472036007359739,1.0
1737472036017601762,1.0
1737472036017601762,1.0
1737472036028159442,1.0
1737472036028159442,1.0
1737472036044273621,1.0
1737472036044273621,1.0
1737472036054979194,1.0
1737472036054979194,1.0
1737472036065465306,1.0
1737472036065465306,1.0
1737472036075737144,1.0
1737472036075737144,1.0
1737472036086276360,1.0
1737472036086276360,1.0
1737472036096719818,1.0
1737472036096719818,1.0
1737472036107122310,1.0
1737472036107122310,1.0
1737472036117564055,1.0
1737472036117564055,1.0
1737472036127675855,1.0
1737472036127675855,1.0
1737472036138257089,1.0
1737472036138257089,1.0
1737472036148659250,1.0
1737472036148659250,1.0
1737472036148659250,1.0
1737472036148659250,1.0
1737472036170470570,1.0
1737472036170470570,1.0
1737472036181275311,1.0
1737472036181275311,1.0
1737472036192860729,1.0
1737472036192860729,1.0
1737472036203416286,1.0
1737472036203416286,1.0
1737472036213576095,1.0
1737472036213576095,1.0
1737472036223880083,1.0
1737472036223880083,1.0
1737472036234216542,1.0
1737472036234216542,1.0
1737472036245256693,1.0
1737472036245256693,1.0
1737472036258018011,1.0
1737472036258018011,1.0
1737472036268459687,1.0
1737472036268459687,1.0
1737472036279095203,1.0
1737472036279095203,1.0
1737472036289248589,1.0
1737472036289248589,1.0
1737472036299560783,1.0
1737472036299560783,1.0
1737472036310149382,1.0
1737472036310149382,1.0
1737472036320432081,1.0
1737472036320432081,1.0
1737472036330907609,1.0
1737472036330907609,1.0
1737472036342405583,1.0
1737472036342405583,1.0
1737472036352978793,1.0
1737472036352978793,1.0
1737472036363213521,1.0
1737472036363213521,1.0
1737472036373677227,1.0
1737472036373677227,1.0
1737472036384110353,1.0
1737472036384110353,1.0
1737472036394666624,1.0
1737472036394666624,1.0
1737472036406042562,1.0
1737472036406042562,1.0
1737472036416133022,1.0
1737472036416133022,1.0
1737472036426412372,1.0
1737472036426412372,1.0
1737472036437190455,1.0
1737472036437190455,1.0
1737472036447663769,1.0
1737472036447663769,1.0
1737472036458188304,1.0
1737472036458188304,1.0
1737472036470879377,1.0
1737472036470879377,1.0
1737472036481238849,1.0
1737472036481238849,1.0
1737472036491545863,1.0
1737472036491545863,1.0
1737472036502019135,1.0
1737472036502019135,1.0
1737472036512219841,1.0
1737472036512219841,1.0
1737472036522617094,1.0
1737472036522617094,1.0
1737472036533157231,1.0
1737472036533157231,1.0
1737472036545294697,1.0
1737472036545294697,1.0
1737472036555824908,1.0
1737472036555824908,1.0
1737472036566285819,1.0
1737472036566285819,1.0
1737472036576716512,1.0
1737472036576716512,1.0
1737472036587043924,1.0
1737472036587043924,1.0
1737472036597467396,1.0
1737472036597467396,1.0
1737472036608297224,1.0
1737472036608297224,1.0
1737472036618633859,1.0
1737472036618633859,1.0
1737472036629099222,1.0
1737472036629099222,1.0
1737472036644468292,1.0
1737472036644468292,1.0
1737472036655165263,1.0
1737472036655165263,1.0
1737472036665819620,1.0
1737472036665819620,1.0
1737472036676032151,1.0
1737472036676032151,1.0
1737472036686751655,1.0
1737472036686751655,1.0
1737472036697167601,1.0
1737472036697167601,1.0
1737472036707661634,1.0
1737472036707661634,1.0
1737472036717811494,1.0
1737472036717811494,1.0
1737472036728088984,1.0
1737472036728088984,1.0
1737472036738424350,1.0
1737472036738424350,1.0
1737472036748961369,1.0
1737472036748961369,1.0
1737472036759675275,1.0
1737472036759675275,1.0
1737472036770062718,1.0
1737472036770062718,1.0
1737472036780586085,1.0
1737472036780586085,1.0
1737472036792508952,1.0
1737472036792508952,1.0
1737472036802993897,1.0
1737472036802993897,1.0
1737472036813644902,1.0
1737472036813644902,1.0
1737472036824345160,1.0
1737472036824345160,1.0
1737472036834723466,1.0
1737472036834723466,1.0
1737472036845362695,1.0
1737472036845362695,1.0
1737472036858926954,1.0
1737472036858926954,1.0
1737472036869370403,1.0
1737472036869370403,1.0
1737472036879848756,1.0
1737472036879848756,1.0
1737472036890304237,1.0
1737472036890304237,1.0
1737472036900438518,1.0
1737472036900438518,1.0
1737472036910802719,1.0
1737472036910802719,1.0
1737472036921140656,1.0
1737472036921140656,1.0
1737472036931477790,1.0
1737472036931477790,1.0
1737472036942632340,1.0
1737472036942632340,1.0
1737472036952950910,1.0
1737472036952950910,1.0
1737472036963414635,1.0
1737472036963414635,1.0
1737472036973905077,1.0
1737472036973905077,1.0
1737472036984261367,1.0
1737472036984261367,1.0
1737472036994842281,1.0
1737472036994842281,1.0
1737472037005890867,1.0
1737472037005890867,1.0
1737472037016203939,1.0
1737472037016203939,1.0
1737472037026544348,1.0
1737472037026544348,1.0
1737472037037104484,1.0
1737472037037104484,1.0
1737472037047665642,1.0
1737472037047665642,1.0
1737472037057841772,1.0
1737472037057841772,1.0
1737472037068953425,1.0
1737472037068953425,1.0
1737472037079642391,1.0
1737472037079642391,1.0
1737472037090285302,1.0
1737472037090285302,1.0
1737472037100440712,1.0
1737472037100440712,1.0
1737472037111050740,1.0
1737472037111050740,1.0
1737472037121429649,1.0
1737472037121429649,1.0
1737472037131827102,1.0
1737472037131827102,1.0
1737472037142139125,1.0
1737472037142139125,1.0
1737472037152773769,1.0
1737472037152773769,1.0
1737472037163168437,1.0
1737472037163168437,1.0
1737472037174021808,1.0
1737472037174021808,1.0
1737472037184296301,1.0
1737472037184296301,1.0
1737472037194640365,1.0
1737472037194640365,1.0
1737472037205250373,1.0
1737472037205250373,1.0
1737472037215822441,1.0
1737472037215822441,1.0
1737472037215822441,1.0
1737472037215822441,1.0
1737472037236816638,1.0
1737472037236816638,1.0
1737472037246971898,1.0
1737472037246971898,1.0
1737472037257331868,1.0
1737472037257331868,1.0
1737472037267774778,1.0
1737472037267774778,1.0
1737472037278215891,1.0
1737472037278215891,1.0
1737472037288545217,1.0
1737472037288545217,1.0
1737472037298687645,1.0
1737472037298687645,1.0
1737472037308866445,1.0
1737472037308866445,1.0
1737472037319380124,1.0
1737472037319380124,1.0
1737472037329997307,1.0
1737472037329997307,1.0
1737472037341974768,1.0
1737472037341974768,1.0
1737472037352697265,1.0
1737472037352697265,1.0
1737472037363309249,1.0
1737472037363309249,1.0
1737472037373436307,1.0
1737472037373436307,1.0
1737472037384108441,1.0
1737472037384108441,1.0
1737472037394704784,1.0
1737472037394704784,1.0
1737472037405158923,1.0
1737472037405158923,1.0
1737472037415551556,1.0
1737472037415551556,1.0
1737472037426039867,1.0
1737472037426039867,1.0
1737472037436288703,1.0
1737472037436288703,1.0
1737472037446492284,1.0
1737472037446492284,1.0
1737472037457138520,1.0
1737472037457138520,1.0
1737472037467746184,1.0
1737472037467746184,1.0
1737472037478705465,1.0
1737472037478705465,1.0
1737472037489614339,1.0
1737472037489614339,1.0
1737472037500710484,1.0
1737472037500710484,1.0
1737472037511060505,1.0
1737472037511060505,1.0
1737472037521548390,1.0
1737472037521548390,1.0
1737472037532123773,1.0
1737472037532123773,1.0
1737472037542449592,1.0
1737472037542449592,1.0
1737472037553004780,1.0
1737472037553004780,1.0
1737472037563200656,1.0
1737472037563200656,1.0
1737472037573769888,1.0
1737472037573769888,1.0
1737472037584190805,1.0
1737472037584190805,1.0
1737472037594790064,1.0
1737472037594790064,1.0
1737472037605407996,1.0
1737472037605407996,1.0
1737472037616042061,1.0
1737472037616042061,1.0
1737472037627203598,1.0
1737472037627203598,1.0
1737472037637279511,1.0
1737472037637279511,1.0
1737472037647788931,1.0
1737472037647788931,1.0
1737472037659737616,1.0
1737472037659737616,1.0
1737472037669867781,1.0
1737472037669867781,1.0
1737472037680143576,1.0
1737472037680143576,1.0
1737472037691462195,1.0
1737472037691462195,1.0
1737472037701765569,1.0
1737472037701765569,1.0
1737472037712018792,1.0
1737472037712018792,1.0
1737472037722230682,1.0
1737472037722230682,1.0
1737472037733026126,1.0
1737472037733026126,1.0
1737472037743456150,1.0
1737472037743456150,1.0
1737472037754042754,1.0
1737472037754042754,1.0
1737472037764150146,1.0
1737472037764150146,1.0
1737472037774671557,1.0
1737472037774671557,1.0
1737472037785226877,1.0
1737472037785226877,1.0
1737472037795798333,1.0
1737472037795798333,1.0
1737472037806384328,1.0
1737472037806384328,1.0
1737472037816988666,1.0
1737472037816988666,1.0
1737472037827882340,1.0
1737472037827882340,1.0
1737472037838256020,1.0
1737472037838256020,1.0
1737472037848447610,1.0
1737472037848447610,1.0
1737472037859406439,1.0
1737472037859406439,1.0
1737472037869835820,1.0
1737472037869835820,1.0
1737472037880337147,1.0
1737472037880337147,1.0
1737472037890435212,1.0
1737472037890435212,1.0
1737472037901007597,1.0
1737472037901007597,1.0
1737472037911349959,1.0
1737472037911349959,1.0
1737472037921682121,1.0
1737472037921682121,1.0
1737472037932278003,1.0
1737472037932278003,1.0
1737472037945708981,1.0
1737472037945708981,1.0
1737472037955977858,1.0
1737472037955977858,1.0
1737472037966301748,1.0
1737472037966301748,1.0
1737472037976686266,1.0
1737472037976686266,1.0
1737472037987278752,1.0
1737472037987278752,1.0
1737472037997777743,1.0
1737472037997777743,1.0
1737472038007881379,1.0
1737472038007881379,1.0
1737472038018430994,1.0
1737472038018430994,1.0
1737472038029042866,1.0
1737472038029042866,1.0
1737472038042069590,1.0
1737472038042069590,1.0
1737472038052462435,1.0
1737472038052462435,1.0
1737472038062827286,1.0
1737472038062827286,1.0
1737472038073726654,1.0
1737472038073726654,1.0
1737472038084096555,1.0
1737472038084096555,1.0
1737472038094659988,1.0
1737472038094659988,1.0
1737472038105100839,1.0
1737472038105100839,1.0
1737472038115768596,1.0
1737472038115768596,1.0
1737472038127518961,1.0
1737472038127518961,1.0
1737472038137855901,1.0
1737472038137855901,1.0
1737472038148114730,1.0
1737472038148114730,1.0
1737472038158705346,1.0
1737472038158705346,1.0
1737472038169188490,1.0
1737472038169188490,1.0
1737472038179671682,1.0
1737472038179671682,1.0
1737472038191855600,1.0
1737472038191855600,1.0
1737472038202040317,1.0
1737472038202040317,1.0
1737472038212925338,1.0
1737472038212925338,1.0
1737472038223179527,1.0
1737472038223179527,1.0
1737472038233317144,1.0
1737472038233317144,1.0
1737472038243335561,1.0
1737472038243335561,1.0
1737472038253840654,1.0
1737472038253840654,1.0
1737472038264224360,1.0
1737472038264224360,1.0
1737472038274877911,1.0
1737472038274877911,1.0
1737472038285807325,1.0
1737472038285807325,1.0
1737472038296291229,1.0
1737472038296291229,1.0
1737472038306866482,1.0
1737472038306866482,1.0
1737472038317694607,1.0
1737472038317694607,1.0
1737472038328419066,1.0
1737472038328419066,1.0
1737472038338826019,1.0
1737472038338826019,1.0
1737472038348929885,1.0
1737472038348929885,1.0
1737472038359601768,1.0
1737472038359601768,1.0
1737472038369753252,1.0
1737472038369753252,1.0
1737472038380589282,1.0
1737472038380589282,1.0
1737472038392404868,1.0
1737472038392404868,1.0
1737472038402729856,1.0
1737472038402729856,1.0
1737472038413220201,1.0
1737472038413220201,1.0
1737472038423457652,1.0
1737472038423457652,1.0
1737472038433825784,1.0
1737472038433825784,1.0
1737472038444030657,1.0
1737472038444030657,1.0
1737472038454607653,1.0
1737472038454607653,1.0
1737472038464903497,1.0
1737472038464903497,1.0
1737472038475584518,1.0
1737472038475584518,1.0
1737472038485972402,1.0
1737472038485972402,1.0
1737472038496328708,1.0
1737472038496328708,1.0
1737472038507138837,1.0
1737472038507138837,1.0
1737472038517711220,1.0
1737472038517711220,1.0
1737472038528021719,1.0
1737472038528021719,1.0
1737472038538678755,1.0
1737472038538678755,1.0
1737472038548948701,1.0
1737472038548948701,1.0
1737472038559514527,1.0
1737472038559514527,1.0
1737472038569765315,1.0
1737472038569765315,1.0
1737472038580130538,1.0
1737472038580130538,1.0
1737472038591827424,1.0
1737472038591827424,1.0
1737472038602356150,1.0
1737472038602356150,1.0
1737472038612658225,1.0
1737472038612658225,1.0
1737472038622901561,1.0
1737472038622901561,1.0
1737472038633227239,1.0
1737472038633227239,1.0
1737472038643643926,1.0
1737472038643643926,1.0
1737472038653708900,1.0
1737472038653708900,1.0
1737472038664278203,1.0
1737472038664278203,1.0
1737472038674684542,1.0
1737472038674684542,1.0
1737472038685181790,1.0
1737472038685181790,1.0
1737472038695339165,1.0
1737472038695339165,1.0
1737472038705567633,1.0
1737472038705567633,1.0
1737472038716090841,1.0
1737472038716090841,1.0
1737472038726588418,1.0
1737472038726588418,1.0
1737472038736727570,1.0
1737472038736727570,1.0
1737472038747249815,1.0
1737472038747249815,1.0
1737472038757329505,1.0
1737472038757329505,1.0
1737472038767515032,1.0
1737472038767515032,1.0
1737472038777918276,1.0
1737472038777918276,1.0
1737472038788369339,1.0
1737472038788369339,1.0
1737472038799101364,1.0
1737472038799101364,1.0
1737472038809667962,1.0
1737472038809667962,1.0
1737472038820270647,1.0
1737472038820270647,1.0
1737472038830553756,1.0
1737472038830553756,1.0
1737472038843154485,1.0
1737472038843154485,1.0
1737472038853376692,1.0
1737472038853376692,1.0
1737472038863541592,1.0
1737472038863541592,1.0
1737472038874135759,1.0
1737472038874135759,1.0
1737472038884392279,1.0
1737472038884392279,1.0
1737472038894926797,1.0
1737472038894926797,1.0
1737472038905238912,1.0
1737472038905238912,1.0
1737472038915553960,1.0
1737472038915553960,1.0
1737472038926079678,1.0
1737472038926079678,1.0
1737472038937693311,1.0
1737472038937693311,1.0
1737472038948498925,1.0
1737472038948498925,1.0
1737472038959040576,1.0
1737472038959040576,1.0
1737472038969458326,1.0
1737472038969458326,1.0
1737472038979827406,1.0
1737472038979827406,1.0
1737472038989894922,1.0
1737472038989894922,1.0
1737472039000335766,1.0
1737472039000335766,1.0
1737472039010444510,1.0
1737472039010444510,1.0
1737472039021094341,1.0
1737472039021094341,1.0
1737472039031983863,1.0
1737472039031983863,1.0
1737472039043487113,1.0
1737472039043487113,1.0
1737472039053860375,1.0
1737472039053860375,1.0
1737472039064104351,1.0
1737472039064104351,1.0
1737472039074383733,1.0
1737472039074383733,1.0
1737472039084561105,1.0
1737472039084561105,1.0
1737472039095045671,1.0
1737472039095045671,1.0
1737472039105805578,1.0
1737472039105805578,1.0
1737472039116327202,1.0
1737472039116327202,1.0
1737472039126912095,1.0
1737472039126912095,1.0
1737472039137128530,1.0
1737472039137128530,1.0
1737472039147645024,1.0
1737472039147645024,1.0
1737472039157839283,1.0
1737472039157839283,1.0
1737472039169179928,1.0
1737472039169179928,1.0
1737472039179751415,1.0
1737472039179751415,1.0
1737472039191736257,1.0
1737472039191736257,1.0
1737472039202000941,1.0
1737472039202000941,1.0
1737472039212585483,1.0
1737472039212585483,1.0
1737472039223253370,1.0
1737472039223253370,1.0
1737472039233760826,1.0
1737472039233760826,1.0
1737472039244316083,1.0
1737472039244316083,1.0
1737472039255029154,1.0
1737472039255029154,1.0
1737472039265577208,1.0
1737472039265577208,1.0
1737472039275969559,1.0
1737472039275969559,1.0
1737472039286339612,1.0
1737472039286339612,1.0
1737472039297009298,1.0
1737472039297009298,1.0
1737472039307798594,1.0
1737472039307798594,1.0
1737472039318537913,1.0
1737472039318537913,1.0
1737472039328779415,1.0
1737472039328779415,1.0
1737472039339227623,1.0
1737472039339227623,1.0
1737472039350354284,1.0
1737472039350354284,1.0
1737472039360639427,1.0
1737472039360639427,1.0
1737472039371077633,1.0
1737472039371077633,1.0
1737472039381322785,1.0
1737472039381322785,1.0
1737472039391323297,1.0
1737472039391323297,1.0
1737472039401460595,1.0
1737472039401460595,1.0
1737472039411881932,1.0
1737472039411881932,1.0
1737472039422384460,1.0
1737472039422384460,1.0
1737472039432778536,1.0
1737472039432778536,1.0
1737472039443246356,1.0
1737472039443246356,1.0
1737472039453727739,1.0
1737472039453727739,1.0
1737472039463964041,1.0
1737472039463964041,1.0
1737472039474330635,1.0
1737472039474330635,1.0
1737472039484941005,1.0
1737472039484941005,1.0
1737472039495367941,1.0
1737472039495367941,1.0
1737472039505885358,1.0
1737472039505885358,1.0
1737472039516160983,1.0
1737472039516160983,1.0
1737472039528328996,1.0
1737472039528328996,1.0
1737472039539033251,1.0
1737472039539033251,1.0
1737472039549524273,1.0
1737472039549524273,1.0
1737472039560269238,1.0
1737472039560269238,1.0
1737472039570962131,1.0
1737472039570962131,1.0
1737472039581454601,1.0
1737472039581454601,1.0
1737472039591605624,1.0
1737472039591605624,1.0
1737472039601902508,1.0
1737472039601902508,1.0
1737472039612824208,1.0
1737472039612824208,1.0
1737472039623696797,1.0
1737472039623696797,1.0
1737472039633873397,1.0
1737472039633873397,1.0
1737472039644724675,1.0
1737472039644724675,1.0
1737472039654996304,1.0
1737472039654996304,1.0
1737472039665360484,1.0
1737472039665360484,1.0
1737472039675923831,1.0
1737472039675923831,1.0
1737472039686446902,1.0
1737472039686446902,1.0
1737472039696763474,1.0
1737472039696763474,1.0
1737472039707415932,1.0
1737472039707415932,1.0
1737472039717953445,1.0
1737472039717953445,1.0
1737472039728219593,1.0
1737472039728219593,1.0
1737472039738691275,1.0
1737472039738691275,1.0
1737472039749131567,1.0
1737472039749131567,1.0
1737472039759588990,1.0
1737472039759588990,1.0
1737472039770809347,1.0
1737472039770809347,1.0
1737472039781435808,1.0
1737472039781435808,1.0
1737472039791826106,1.0
1737472039791826106,1.0
1737472039802300302,1.0
1737472039802300302,1.0
1737472039812493403,1.0
1737472039812493403,1.0
1737472039822872001,1.0
1737472039822872001,1.0
1737472039833473354,1.0
1737472039833473354,1.0
1737472039845175557,1.0
1737472039845175557,1.0
1737472039855295633,1.0
1737472039855295633,1.0
1737472039865686073,1.0
1737472039865686073,1.0
1737472039876228215,1.0
1737472039876228215,1.0
1737472039886605069,1.0
1737472039886605069,1.0
1737472039897065068,1.0
1737472039897065068,1.0
1737472039907628647,1.0
1737472039907628647,1.0
1737472039917708192,1.0
1737472039917708192,1.0
1737472039928063824,1.0
1737472039928063824,1.0
1737472039938331936,1.0
1737472039938331936,1.0
1737472039948583767,1.0
1737472039948583767,1.0
1737472039958992922,1.0
1737472039958992922,1.0
1737472039969399791,1.0
1737472039969399791,1.0
1737472039979709881,1.0
1737472039979709881,1.0
1737472039990012958,1.0
1737472039990012958,1.0
1737472040000655126,1.0
1737472040000655126,1.0
1737472040011292285,1.0
1737472040011292285,1.0
1737472040022163982,1.0
1737472040022163982,1.0
1737472040032314835,1.0
1737472040032314835,1.0
1737472040042856225,1.0
1737472040042856225,1.0
1737472040053156773,1.0
1737472040053156773,1.0
1737472040063431080,1.0
1737472040063431080,1.0
1737472040073573759,1.0
1737472040073573759,1.0
1737472040083722616,1.0
1737472040083722616,1.0
1737472040093859334,1.0
1737472040093859334,1.0
1737472040104157788,1.0
1737472040104157788,1.0
1737472040114338630,1.0
1737472040114338630,1.0
1737472040124852409,1.0
1737472040124852409,1.0
1737472040135031155,1.0
1737472040135031155,1.0
1737472040145416441,1.0
1737472040145416441,1.0
1737472040155759095,1.0
1737472040155759095,1.0
1737472040166143562,1.0
1737472040166143562,1.0
1737472040176372210,1.0
1737472040176372210,1.0
1737472040186804739,1.0
1737472040186804739,1.0
1737472040197293370,1.0
1737472040197293370,1.0
1737472040207463128,1.0
1737472040207463128,1.0
1737472040217589286,1.0
1737472040217589286,1.0
1737472040228055142,1.0
1737472040228055142,1.0
1737472040239083002,1.0
1737472040239083002,1.0
1737472040249481298,1.0
1737472040249481298,1.0
1737472040259714954,1.0
1737472040259714954,1.0
1737472040270332066,1.0
1737472040270332066,1.0
1737472040281040217,1.0
1737472040281040217,1.0
1737472040291235564,1.0
1737472040291235564,1.0
1737472040301401184,1.0
1737472040301401184,1.0
1737472040311640278,1.0
1737472040311640278,1.0
1737472040322846717,1.0
1737472040322846717,1.0
1737472040333057566,1.0
1737472040333057566,1.0
1737472040343532043,1.0
1737472040343532043,1.0
1737472040353768654,1.0
1737472040353768654,1.0
1737472040364603392,1.0
1737472040364603392,1.0
1737472040375121319,1.0
1737472040375121319,1.0
1737472040385769058,1.0
1737472040385769058,1.0
1737472040395996264,1.0
1737472040395996264,1.0
1737472040406100349,1.0
1737472040406100349,1.0
1737472040416198220,1.0
1737472040416198220,1.0
1737472040426705557,1.0
1737472040426705557,1.0
1737472040439461869,1.0
1737472040439461869,1.0
1737472040449661309,1.0
1737472040449661309,1.0
1737472040460188617,1.0
1737472040460188617,1.0
1737472040470940190,1.0
1737472040470940190,1.0
1737472040481657618,1.0
1737472040481657618,1.0
1737472040492209598,1.0
1737472040492209598,1.0
1737472040502358989,1.0
1737472040502358989,1.0
1737472040512983926,1.0
1737472040512983926,1.0
1737472040523296857,1.0
1737472040523296857,1.0
1737472040533767349,1.0
1737472040533767349,1.0
1737472040544168910,1.0
1737472040544168910,1.0
1737472040554591419,1.0
1737472040554591419,1.0
1737472040564893693,1.0
1737472040564893693,1.0
1737472040575491225,1.0
1737472040575491225,1.0
1737472040586236190,1.0
1737472040586236190,1.0
1737472040596787379,1.0
1737472040596787379,1.0
1737472040607237910,1.0
1737472040607237910,1.0
1737472040617334271,1.0
1737472040617334271,1.0
1737472040627943760,1.0
1737472040627943760,1.0
1737472040638497624,1.0
1737472040638497624,1.0
1737472040649252162,1.0
1737472040649252162,1.0
1737472040659614167,1.0
1737472040659614167,1.0
1737472040669733662,1.0
1737472040669733662,1.0
1737472040680321921,1.0
1737472040680321921,1.0
1737472040690503911,1.0
1737472040690503911,1.0
1737472040701398580,1.0
1737472040701398580,1.0
1737472040711658297,1.0
